Family,Seed,n,m,Binary,gb_total_time,normalform_time,total_time,solver_time,pareto_size,gb_times,gb_sizes,num_ips
A,20,50,1,false,0.136830893,1.705e-6,0.15129995346069336,0.0,1,"[0.018239988, 0.118590905]","[50, 0]",1
A,21,50,1,false,0.306194591,0.00023586399999999996,0.3217151165008545,0.0,534,"[0.203468365, 0.102726226]","[66, 78]",534
A,22,50,1,false,0.31374576400000004,2.122e-6,0.3267509937286377,0.0,1,"[0.020713417, 0.293032347]","[52, 0]",1
A,23,50,1,false,0.318359749,0.00011080299999999994,0.33155393600463867,0.0,289,"[0.016641601, 0.301718148]","[51, 51]",289
A,24,50,1,false,0.127721444,0.0002622110000000002,0.14269399642944336,0.0,803,"[0.020746172, 0.106975272]","[50, 50]",803
A,25,50,1,false,0.318594563,0.0002660370000000001,0.3333768844604492,0.0,859,"[0.018649545, 0.299945018]","[50, 50]",859
A,26,50,1,false,0.33998096299999997,0.0009283860000000006,0.35973286628723145,0.0,2265,"[0.01947748, 0.320503483]","[51, 51]",2265
A,27,50,1,false,0.124759696,0.0001784380000000001,0.13874006271362305,0.0,396,"[0.018191273, 0.106568423]","[56, 56]",396
A,28,50,1,false,0.347252179,0.000164157,0.3618171215057373,0.0,302,"[0.018823624, 0.328428555]","[54, 56]",302
A,29,50,1,false,0.429751411,5.0082999999999995e-5,0.4497549533843994,0.0,140,"[0.025560819, 0.404190592]","[51, 37]",140
A,30,50,1,false,0.14327337099999998,8.56e-6,0.15599608421325684,0.0,1,"[0.018530955, 0.124742416]","[50, 0]",1
B,1,50,1,false,0.378870986,1.74e-6,0.3919031620025635,0.0,1,"[0.249208574, 0.129662412]","[50, 0]",1
B,2,50,1,false,0.41237644599999995,0.00038678200000000023,0.4275779724121094,0.0,961,"[0.029468721, 0.382907725]","[50, 50]",961
B,3,50,1,false,0.139861259,1.893e-6,0.15585899353027344,0.0,1,"[0.020843725, 0.119017534]","[54, 0]",1
B,4,50,1,false,0.37003957400000004,2.202e-6,0.3828890323638916,0.0,1,"[0.020979065, 0.349060509]","[50, 2]",1
B,5,50,1,false,0.131553995,1.786e-6,0.14479613304138184,0.0,1,"[0.018170956, 0.113383039]","[50, 0]",1
B,6,50,1,false,0.40187441700000004,1.958e-6,0.41304588317871094,0.0,1,"[0.016401394, 0.385473023]","[50, 0]",1
B,7,50,1,false,0.128712712,2.111e-6,0.14192414283752441,0.0,1,"[0.017785207, 0.110927505]","[52, 0]",1
B,8,50,1,false,0.383135236,1.724e-6,0.3944511413574219,0.0,1,"[0.017427537, 0.365707699]","[50, 0]",1
B,9,50,1,false,0.129898801,9.64e-6,0.14228010177612305,0.0,1,"[0.018642031, 0.11125677]","[52, 0]",1
B,10,50,1,false,0.43538094699999996,1.986e-6,0.4480290412902832,0.0,1,"[0.019342677, 0.41603827]","[50, 0]",1
B,11,50,1,false,0.136471158,2.2742e-5,0.14987802505493164,0.0,1,"[0.019369395, 0.117101763]","[50, 0]",1
B,12,50,1,false,0.425593561,1.777e-6,0.43991589546203613,0.0,1,"[0.020709541, 0.40488402]","[50, 0]",1
B,13,50,1,false,0.131922768,2.676e-6,0.1449120044708252,0.0,1,"[0.019008876, 0.112913892]","[50, 1]",1
B,14,50,1,false,0.126429129,1.814e-6,0.13993000984191895,0.0,1,"[0.017218706, 0.109210423]","[50, 0]",1
B,15,50,1,false,0.43625099199999995,1.685e-6,0.4484250545501709,0.0,1,"[0.020081294, 0.416169698]","[50, 0]",1
B,16,50,1,false,0.121723809,2.583e-6,0.13393211364746094,0.0,1,"[0.016799549, 0.10492426]","[50, 0]",1
B,17,50,1,false,0.453934739,2.13e-6,0.46735692024230957,0.0,1,"[0.020748216, 0.433186523]","[50, 0]",1
B,18,50,1,false,0.120848012,1.847e-6,0.1323409080505371,0.0,1,"[0.019228884, 0.101619128]","[50, 1]",1
B,19,50,1,false,0.129308793,2.036e-6,0.1412370204925537,0.0,1,"[0.017698893, 0.1116099]","[50, 0]",1
B,20,50,1,false,0.485333699,3.06e-6,0.4976310729980469,0.0,1,"[0.017864091, 0.467469608]","[50, 0]",1
B,21,50,1,false,0.127637098,4.184e-6,0.1381850242614746,0.0,1,"[0.0199341, 0.107702998]","[51, 0]",1
B,22,50,1,false,0.15201677600000002,3.24e-6,0.16654586791992188,0.0,1,"[0.0211995, 0.130817276]","[55, 0]",1
B,23,50,1,false,0.514316868,1.775e-6,0.530674934387207,0.0,1,"[0.406315258, 0.10800161]","[50, 0]",1
B,24,50,1,false,0.146587824,2.026e-6,0.15921497344970703,0.0,1,"[0.01712804, 0.129459784]","[50, 0]",1
B,25,50,1,false,0.525147413,1.668e-6,0.538114070892334,0.0,1,"[0.021849907, 0.503297506]","[50, 0]",1
B,26,50,1,false,0.120918996,0.00020985199999999996,0.13547801971435547,0.0,568,"[0.018639524, 0.102279472]","[50, 54]",568
B,27,50,1,false,0.134970424,1.729e-6,0.14826416969299316,0.0,1,"[0.017280333, 0.117690091]","[50, 0]",1
B,28,50,1,false,0.537753764,6.541e-5,0.5523149967193604,0.0,189,"[0.027624717, 0.510129047]","[50, 50]",189
B,29,50,1,false,0.125669398,1.677e-6,0.1392498016357422,0.0,1,"[0.019203096, 0.106466302]","[50, 0]",1
B,30,50,1,false,0.136766781,6.8e-6,0.15087509155273438,0.0,1,"[0.0173831, 0.119383681]","[50, 0]",1
C,1,50,1,false,0.548266682,1.991e-6,0.5618619918823242,0.0,1,"[0.021427248, 0.526839434]","[50, 0]",1
C,2,50,1,false,0.127017047,0.00044784100000000074,0.14662599563598633,0.0,961,"[0.025116764, 0.101900283]","[50, 50]",961
C,3,50,1,false,0.132733544,1.758e-6,0.1435079574584961,0.0,1,"[0.017797135, 0.114936409]","[54, 0]",1
C,4,50,1,false,0.144162772,0.00027379099999999974,0.15955710411071777,0.0,675,"[0.02134442, 0.122818352]","[50, 54]",675
C,5,50,1,false,0.526907079,1.657e-6,0.538503885269165,0.0,1,"[0.412312924, 0.114594155]","[50, 0]",1
C,6,50,1,false,0.12219882000000001,0.0009169649999999975,0.14024782180786133,0.0,1739,"[0.016658024, 0.105540796]","[50, 60]",1739
C,7,50,1,false,0.136163568,0.00010469700000000006,0.15007901191711426,0.0,226,"[0.019139707, 0.117023861]","[52, 61]",226
C,8,50,1,false,0.606856843,0.00018340599999999994,0.6214509010314941,0.0,470,"[0.020561959, 0.586294884]","[50, 51]",470
C,9,50,1,false,0.125501741,0.0003520360000000003,0.13962507247924805,0.0,845,"[0.018089192, 0.107412549]","[52, 56]",845
C,10,50,1,false,0.142301383,0.0006878280000000004,0.1641690731048584,0.0,1599,"[0.017921485, 0.124379898]","[50, 51]",1599
C,11,50,1,false,0.5658148599999999,0.0003400980000000001,0.5830550193786621,0.0,852,"[0.02324279, 0.54257207]","[50, 51]",852
C,12,50,1,false,0.118564418,0.000122758,0.13254785537719727,0.0,322,"[0.017015633, 0.101548785]","[52, 52]",322
C,13,50,1,false,0.140050814,0.0009302339999999999,0.1593639850616455,0.0,1124,"[0.019882823, 0.120167991]","[50, 74]",1124
C,14,50,1,false,0.572943934,6.423300000000002e-5,0.5864851474761963,0.0,160,"[0.019538926, 0.553405008]","[50, 51]",160
C,15,50,1,false,0.124701749,1.679e-6,0.13837909698486328,0.0,1,"[0.01923266, 0.105469089]","[50, 0]",1
C,16,50,1,false,0.125215459,1.77e-6,0.13712716102600098,0.0,1,"[0.016776375, 0.108439084]","[50, 0]",1
C,17,50,1,false,0.14802216299999998,1.889e-6,0.16141605377197266,0.0,1,"[0.0211351, 0.126887063]","[50, 0]",1
C,18,50,1,false,0.589713782,0.0005880850000000005,0.608018159866333,0.0,1273,"[0.023248343, 0.566465439]","[50, 61]",1273
C,19,50,1,false,0.12155078999999999,0.00020229899999999997,0.13724803924560547,0.0,462,"[0.016998482, 0.104552308]","[50, 51]",462
C,20,50,1,false,0.141704759,1.863e-6,0.15443897247314453,0.0,1,"[0.018593291, 0.123111468]","[50, 0]",1
C,21,50,1,false,0.61584657,0.00016564599999999987,0.6301789283752441,0.0,375,"[0.021113374, 0.594733196]","[51, 51]",375
C,22,50,1,false,0.126710985,9.5657e-5,0.14075803756713867,0.0,266,"[0.017982676, 0.108728309]","[55, 55]",266
C,23,50,1,false,0.116195069,0.00012084500000000005,0.12985515594482422,0.0,289,"[0.017887898, 0.098307171]","[50, 51]",289
C,24,50,1,false,0.135338742,1.822e-6,0.14915108680725098,0.0,1,"[0.01977888, 0.115559862]","[50, 0]",1
C,25,50,1,false,0.626893894,3.913e-6,0.6395490169525146,0.0,1,"[0.022849908, 0.604043986]","[50, 0]",1
C,26,50,1,false,0.119552587,0.0007095050000000001,0.13701105117797852,0.0,1699,"[0.017179995, 0.102372592]","[50, 52]",1699
C,27,50,1,false,0.114274213,8.705e-5,0.12527799606323242,0.0,235,"[0.016490592, 0.097783621]","[50, 51]",235
C,28,50,1,false,0.14374905799999999,0.00017998299999999972,0.1577610969543457,0.0,276,"[0.020911964, 0.122837094]","[50, 62]",276
C,29,50,1,false,0.624077218,0.00019670899999999994,0.6371920108795166,0.0,502,"[0.497310138, 0.12676708]","[50, 55]",502
C,30,50,1,false,0.136348994,0.0023804410000000053,0.16956305503845215,0.0,2818,"[0.018472153, 0.117876841]","[50, 105]",2818
D,1,50,1,false,0.148828444,0.0011666309999999998,0.17818403244018555,0.0,528,"[0.0188924, 0.129936044]","[54, 695]",528
D,2,50,1,false,0.579235635,0.000604362,0.5982170104980469,0.0,249,"[0.020913905, 0.55832173]","[57, 676]",249
D,3,50,1,false,0.130737685,0.0009459050000000011,0.15584897994995117,0.0,407,"[0.01736788, 0.113369805]","[77, 779]",407
D,4,50,1,false,0.142146825,0.0010867919999999985,0.16928696632385254,0.0,447,"[0.017770012, 0.124376813]","[70, 801]",447
D,5,50,1,false,0.61059721,0.000754353,0.6351830959320068,0.0,322,"[0.026608051, 0.583989159]","[123, 701]",322
D,6,50,1,false,0.14677828,0.0006345359999999998,0.16585397720336914,0.0,302,"[0.027491596, 0.119286684]","[118, 785]",302
D,7,50,1,false,0.136102237,0.0004941049999999998,0.1534280776977539,0.0,232,"[0.017123543, 0.118978694]","[83, 796]",232
D,8,50,1,false,0.149547084,0.0004279529999999999,0.167341947555542,0.0,185,"[0.020000628, 0.129546456]","[55, 731]",185
D,9,50,1,false,0.561890282,0.0006215229999999999,0.5802030563354492,0.0,239,"[0.024875576, 0.537014706]","[104, 598]",239
D,10,50,1,false,0.143444554,0.0011346949999999998,0.17150211334228516,0.0,527,"[0.022359793, 0.121084761]","[93, 775]",527
D,11,50,1,false,0.157080966,0.002444066999999999,0.19191598892211914,0.0,772,"[0.020657772, 0.136423194]","[64, 755]",772
D,12,50,1,false,0.5965738549999999,0.0007739549999999996,0.6195218563079834,0.0,293,"[0.022813059, 0.573760796]","[77, 756]",293
D,13,50,1,false,0.14211596199999998,0.0005650989999999999,0.16118407249450684,0.0,258,"[0.017369781, 0.124746181]","[55, 698]",258
D,14,50,1,false,0.145125581,0.0009317479999999998,0.16809892654418945,0.0,402,"[0.019398525, 0.125727056]","[65, 704]",402
D,15,50,1,false,0.6827605720000001,0.0006520419999999998,0.7038540840148926,0.0,402,"[0.021169411, 0.661591161]","[79, 761]",402
D,16,50,1,false,0.1397988,0.00031777100000000006,0.15801501274108887,0.0,180,"[0.022505302, 0.117293498]","[114, 801]",180
D,17,50,1,false,0.14920866,0.00045267300000000017,0.16900110244750977,0.0,232,"[0.019844962, 0.129363698]","[63, 793]",232
D,18,50,1,false,0.14889151099999998,0.0005206189999999997,0.16923284530639648,0.0,288,"[0.020359583, 0.128531928]","[72, 787]",288
D,19,50,1,false,0.626475961,0.000513146,0.6467218399047852,0.0,230,"[0.023133133, 0.603342828]","[135, 780]",230
D,20,50,1,false,0.143091205,0.0009918430000000007,0.1667308807373047,0.0,388,"[0.020708894, 0.122382311]","[71, 768]",388
D,21,50,1,false,0.145772423,0.000880307,0.16652679443359375,0.0,345,"[0.017725967, 0.128046456]","[77, 712]",345
D,22,50,1,false,0.149991577,0.0007344249999999997,0.16947603225708008,0.0,299,"[0.022190468, 0.127801109]","[66, 764]",299
D,23,50,1,false,0.597274475,0.0004129199999999998,0.6169490814208984,0.0,236,"[0.020349184, 0.576925291]","[58, 778]",236
D,24,50,1,false,0.142097758,0.0006344219999999993,0.1622929573059082,0.0,312,"[0.02118923, 0.120908528]","[81, 720]",312
D,25,50,1,false,0.148233819,0.00041970299999999973,0.16473102569580078,0.0,160,"[0.018172195, 0.130061624]","[71, 717]",160
D,26,50,1,false,0.624959216,0.0005211159999999999,0.6466848850250244,0.0,315,"[0.022592709, 0.602366507]","[119, 780]",315
D,27,50,1,false,0.159811888,0.001710323999999999,0.19645380973815918,0.0,805,"[0.033540323, 0.126271565]","[212, 783]",805
D,28,50,1,false,0.136362877,0.000988382,0.1626589298248291,0.0,486,"[0.017215284, 0.119147593]","[70, 783]",486
D,29,50,1,false,0.168626562,0.000909642999999999,0.19116497039794922,0.0,410,"[0.027870548, 0.140756014]","[90, 749]",410
D,30,50,1,false,0.5669066229999999,0.0005881710000000001,0.587116003036499,0.0,261,"[0.022183329, 0.544723294]","[74, 785]",261
