Family,Seed,n,m,Binary,gb_total_time,normalform_time,total_time,solver_time,pareto_size,gb_times,gb_sizes,num_ips
A,1,10,1,true,0.088809487,1.2358e-5,0.10043001174926758,0.0,1,"[0.084317257, 0.00449223]","[72, 0]",1
A,2,10,1,true,0.008645442,1.1021999999999999e-5,0.012723207473754883,0.0,5,"[0.002668212, 0.00597723]","[101, 154]",5
A,3,10,1,true,0.011407067,1.0413e-5,0.015265941619873047,0.0,4,"[0.00326259, 0.008144477]","[154, 216]",4
A,4,10,1,true,0.010360088,1.7915e-5,0.01420903205871582,0.0,6,"[0.00269807, 0.007662018]","[80, 180]",6
A,5,10,1,true,0.009854359,9.794000000000001e-6,0.013763904571533203,0.0,4,"[0.003024186, 0.006830173]","[123, 178]",4
A,6,10,1,true,0.006508056999999999,3.984e-6,0.010264873504638672,0.0,1,"[0.002869595, 0.003638462]","[105, 0]",1
A,7,10,1,true,0.006989921,5.808e-6,0.010865926742553711,0.0,4,"[0.00280215, 0.004187771]","[101, 40]",4
A,8,10,1,true,0.066466271,1.1765999999999999e-5,0.0704050064086914,0.0,4,"[0.003137562, 0.063328709]","[117, 171]",4
A,9,10,1,true,0.009804562,1.1167e-5,0.014386892318725586,0.0,5,"[0.002452287, 0.007352275]","[78, 155]",5
A,10,10,1,true,0.007402399,7.801e-6,0.011879920959472656,0.0,5,"[0.002797587, 0.004604812]","[100, 57]",5
A,11,10,1,true,0.006649063,4.267e-6,0.010899066925048828,0.0,1,"[0.002873514, 0.003775549]","[113, 1]",1
A,12,10,1,true,0.007187091,8.291e-6,0.011636018753051758,0.0,4,"[0.002644738, 0.004542353]","[83, 89]",4
A,13,10,1,true,0.008982973,1.3506999999999998e-5,0.012934207916259766,0.0,6,"[0.002564015, 0.006418958]","[98, 168]",6
A,14,10,1,true,0.007888889,1.5719e-5,0.011957168579101562,0.0,6,"[0.002473668, 0.005415221]","[100, 151]",6
A,15,10,1,true,0.008447997,8.711999999999999e-6,0.012598991394042969,0.0,3,"[0.002785875, 0.005662122]","[142, 173]",3
A,16,10,1,true,0.008690705,1.365e-5,0.012651920318603516,0.0,6,"[0.002661473, 0.006029232]","[115, 181]",6
A,17,10,1,true,0.006284012,3.45e-6,0.009980916976928711,0.0,2,"[0.002662841, 0.003621171]","[123, 20]",2
A,18,10,1,true,0.006293705,3.227e-6,0.010151863098144531,0.0,1,"[0.002664755, 0.00362895]","[97, 0]",1
A,19,10,1,true,0.007532599,6.7019999999999995e-6,0.011667013168334961,0.0,2,"[0.003600433, 0.003932166]","[145, 25]",2
A,20,10,1,true,0.006341378999999999,6.459999999999999e-6,0.01023411750793457,0.0,4,"[0.002538665, 0.003802714]","[72, 73]",4
A,21,10,1,true,0.009215288,6.672e-6,0.013096094131469727,0.0,2,"[0.003573716, 0.005641572]","[152, 163]",2
A,22,10,1,true,0.075703285,7.423e-6,0.07957911491394043,0.0,3,"[0.002861648, 0.072841637]","[104, 87]",3
A,23,10,1,true,0.009248353,7.45e-6,0.013762235641479492,0.0,2,"[0.004332177, 0.004916176]","[200, 65]",2
A,24,10,1,true,0.009763616,1.1394e-5,0.013947010040283203,0.0,5,"[0.003767127, 0.005996489]","[191, 150]",5
A,25,10,1,true,0.006760524,6.619999999999999e-6,0.010838031768798828,0.0,3,"[0.002597476, 0.004163048]","[86, 105]",3
A,26,10,1,true,0.0070903089999999995,1.0352000000000002e-5,0.010852813720703125,0.0,4,"[0.002512421, 0.004577888]","[109, 156]",4
A,27,10,1,true,0.018155836,1.3869e-5,0.02188706398010254,0.0,5,"[0.002309748, 0.015846088]","[79, 312]",5
A,28,10,1,true,0.007674471,5.979e-6,0.011463165283203125,0.0,2,"[0.002392495, 0.005281976]","[95, 142]",2
A,29,10,1,true,0.00958222,9.52e-6,0.013390779495239258,0.0,4,"[0.002910662, 0.006671558]","[127, 197]",4
A,30,10,1,true,0.006386027,5.47e-6,0.010224103927612305,0.0,2,"[0.00263744, 0.003748587]","[89, 4]",2
A,1,15,1,true,0.056330595,3.423500000000001e-5,0.06076312065124512,0.0,6,"[0.009032435, 0.04729816]","[374, 835]",6
A,2,15,1,true,0.02461941,1.1211e-5,0.029536962509155273,0.0,2,"[0.01461155, 0.01000786]","[499, 31]",2
A,3,15,1,true,0.09294781499999999,1.251e-5,0.09869217872619629,0.0,2,"[0.082684735, 0.01026308]","[341, 25]",2
A,4,15,1,true,0.045994996999999996,2.5818000000000003e-5,0.050930023193359375,0.0,4,"[0.009530357, 0.03646464]","[361, 744]",4
A,5,15,1,true,0.055616063,3.9795e-5,0.06041407585144043,0.0,6,"[0.008521793, 0.04709427]","[301, 843]",6
A,6,15,1,true,0.090137257,5.5065e-5,0.09511995315551758,0.0,7,"[0.022662315, 0.067474942]","[748, 1233]",7
A,7,15,1,true,0.117599583,4.4606000000000006e-5,0.12232518196105957,0.0,8,"[0.007703771, 0.109895812]","[318, 676]",8
A,8,15,1,true,0.027896315999999997,2.5064e-5,0.03292512893676758,0.0,6,"[0.013115775, 0.014780541]","[418, 309]",6
A,9,15,1,true,0.056326984,5.295799999999999e-5,0.06097912788391113,0.0,10,"[0.011065108, 0.045261876]","[408, 939]",10
A,10,15,1,true,0.023927918000000003,2.6566999999999995e-5,0.02839207649230957,0.0,8,"[0.005812646, 0.018115272]","[212, 448]",8
