Family,Seed,n,m,Binary,gb_total_time,normalform_time,total_time,solver_time,pareto_size,gb_times,gb_sizes,num_ips
A,1,20,2,false,0.07254076100000001,1.7338000000000002e-5,0.08009982109069824,0.0,6,"[0.067967358, 0.004573403]","[53, 42]",6
A,2,20,2,false,0.005902058999999999,6.256e-6,0.01030111312866211,0.0,4,"[0.002504929, 0.00339713]","[36, 14]",4
A,3,20,2,false,0.044708509,2.5629e-5,0.049726009368896484,0.0,28,"[0.039222365, 0.005486144]","[29, 168]",28
A,4,20,2,false,0.006998218,7.015e-6,0.01129603385925293,0.0,1,"[0.002936772, 0.004061446]","[70, 0]",1
A,5,20,2,false,0.021464701,4.504600000000001e-5,0.025764942169189453,0.0,23,"[0.002869872, 0.018594829]","[63, 515]",23
A,6,20,2,false,0.00777743,2.9515999999999993e-5,0.01168203353881836,0.0,23,"[0.002954649, 0.004822781]","[93, 174]",23
A,7,20,2,false,0.005704458,6.295e-6,0.009576797485351562,0.0,4,"[0.002432212, 0.003272246]","[40, 18]",4
A,8,20,2,false,0.005726789,1.3840999999999998e-5,0.009488105773925781,0.0,11,"[0.002440942, 0.003285847]","[55, 51]",11
A,9,20,2,false,0.026820856999999997,4.4165e-5,0.03060603141784668,0.0,16,"[0.008412879, 0.018407978]","[309, 617]",16
A,10,20,2,false,0.013814737,0.00021212299999999993,0.018259048461914062,0.0,96,"[0.002284005, 0.011530732]","[30, 297]",96
A,11,20,2,false,0.005900393,7.876999999999998e-6,0.009701967239379883,0.0,17,"[0.002515597, 0.003384796]","[25, 8]",17
A,12,20,2,false,0.0075759899999999995,1.647e-5,0.011476993560791016,0.0,17,"[0.003251432, 0.004324558]","[92, 135]",17
A,13,20,2,false,0.014757403,8.038400000000004e-5,0.01894998550415039,0.0,51,"[0.003549276, 0.011208127]","[84, 341]",51
A,14,20,2,false,0.006225356,1.1255000000000002e-5,0.010145187377929688,0.0,15,"[0.002646144, 0.003579212]","[31, 66]",15
A,15,20,2,false,0.172459467,0.00015175000000000003,0.17701005935668945,0.0,52,"[0.00294454, 0.169514927]","[60, 986]",52
A,16,20,2,false,0.00794797,6.837e-6,0.012349843978881836,0.0,10,"[0.004395661, 0.003552309]","[22, 36]",10
A,17,20,2,false,0.008011848,3.8323e-5,0.012290000915527344,0.0,62,"[0.002964222, 0.005047626]","[65, 172]",62
A,18,20,2,false,0.005960804,1.52e-6,0.010142087936401367,0.0,1,"[0.002688698, 0.003272106]","[22, 0]",1
A,19,20,2,false,0.0059214739999999995,2.672e-6,0.010040998458862305,0.0,1,"[0.002534799, 0.003386675]","[25, 0]",1
A,20,20,2,false,0.0070839100000000006,1.0226e-5,0.011053800582885742,0.0,9,"[0.002992165, 0.004091745]","[52, 74]",9
A,21,20,2,false,0.005833619,9.105999999999999e-6,0.009573221206665039,0.0,11,"[0.002491739, 0.00334188]","[30, 45]",11
A,22,20,2,false,0.006152146000000001,9.424e-6,0.009939908981323242,0.0,18,"[0.002731568, 0.003420578]","[26, 51]",18
A,23,20,2,false,0.005285052,3.0870000000000003e-6,0.009090900421142578,0.0,2,"[0.002237976, 0.003047076]","[30, 2]",2
A,24,20,2,false,0.005234496,2.781e-6,0.008979082107543945,0.0,2,"[0.00227926, 0.002955236]","[28, 14]",2
A,25,20,2,false,0.005592013,1.264e-6,0.009299993515014648,0.0,1,"[0.002391398, 0.003200615]","[31, 1]",1
A,26,20,2,false,0.0055749300000000005,4.784e-6,0.00927114486694336,0.0,1,"[0.002593759, 0.002981171]","[43, 1]",1
A,27,20,2,false,0.015897098999999998,2.9378000000000002e-5,0.02010488510131836,0.0,24,"[0.002630001, 0.013267098]","[62, 243]",24
A,28,20,2,false,0.008394797,1.9400999999999996e-5,0.012537002563476562,0.0,19,"[0.003103752, 0.005291045]","[37, 148]",19
A,29,20,2,false,0.007262731,8.469e-6,0.09124302864074707,0.0,9,"[0.003116412, 0.004146319]","[38, 53]",9
A,30,20,2,false,0.005859287,1.427e-6,0.010188102722167969,0.0,1,"[0.00267349, 0.003185797]","[20, 0]",1
A,1,25,2,false,0.27257931599999996,0.0004605240000000002,0.27942705154418945,0.0,79,"[0.003858235, 0.268721081]","[68, 1878]",79
A,2,25,2,false,0.010613569,1.0511e-5,0.01530003547668457,0.0,2,"[0.004672168, 0.005941401]","[65, 13]",2
A,3,25,2,false,0.012130141,5.0564e-5,0.016688108444213867,0.0,35,"[0.004558075, 0.007572066]","[57, 177]",35
A,4,25,2,false,0.059754374,1.1642e-5,0.06497001647949219,0.0,2,"[0.055271782, 0.004482592]","[68, 22]",2
A,5,25,2,false,0.009293803,1.1578999999999999e-5,0.013963937759399414,0.0,4,"[0.004384512, 0.004909291]","[117, 3]",4
A,6,25,2,false,0.010828534,3.1777000000000004e-5,0.015367984771728516,0.0,17,"[0.003678659, 0.007149875]","[71, 221]",17
A,7,25,2,false,0.008730682,6.123e-6,0.013132095336914062,0.0,1,"[0.004056125, 0.004674557]","[82, 4]",1
A,8,25,2,false,0.007988373,1.8583999999999997e-5,0.012457847595214844,0.0,17,"[0.003529052, 0.004459321]","[53, 59]",17
A,9,25,2,false,0.008550120999999999,6.132e-6,0.012917041778564453,0.0,2,"[0.003702455, 0.004847666]","[76, 18]",2
A,10,25,2,false,0.009211436,6.502300000000002e-5,0.013782024383544922,0.0,52,"[0.003524767, 0.005686669]","[77, 142]",52
A,11,25,2,false,0.007797236000000001,1.5245e-5,0.011889219284057617,0.0,19,"[0.003302451, 0.004494785]","[43, 22]",19
A,12,25,2,false,0.013785308999999999,6.006099999999998e-5,0.017945051193237305,0.0,47,"[0.003789517, 0.009995792]","[95, 322]",47
A,13,25,2,false,0.010127767999999999,1.5050999999999999e-5,0.014039993286132812,0.0,12,"[0.004466477, 0.005661291]","[92, 151]",12
A,14,25,2,false,0.009735625000000001,1.8738999999999998e-5,0.017225980758666992,0.0,16,"[0.004560073, 0.005175552]","[52, 95]",16
A,15,25,2,false,0.136019528,0.00019434000000000004,0.14139199256896973,0.0,64,"[0.003926338, 0.13209319]","[61, 1205]",64
A,16,25,2,false,0.010835548,1.8401000000000006e-5,0.015420913696289062,0.0,16,"[0.004427303, 0.006408245]","[127, 166]",16
A,17,25,2,false,0.010232759000000001,6.434099999999999e-5,0.014957904815673828,0.0,87,"[0.003987287, 0.006245472]","[30, 81]",87
A,18,25,2,false,0.056222884,9.897999999999999e-6,0.06126213073730469,0.0,10,"[0.050974906, 0.005247978]","[49, 53]",10
A,19,25,2,false,0.0082188,6.526e-6,0.012579917907714844,0.0,4,"[0.003384597, 0.004834203]","[31, 12]",4
A,20,25,2,false,0.010462197999999999,1.2377e-5,0.014611959457397461,0.0,7,"[0.004152348, 0.00630985]","[95, 177]",7
A,21,25,2,false,0.008515468,8.813e-6,0.012392044067382812,0.0,4,"[0.003748474, 0.004766994]","[70, 52]",4
A,22,25,2,false,0.013236590999999999,2.1160999999999996e-5,0.017348051071166992,0.0,26,"[0.003532575, 0.009704016]","[48, 249]",26
A,23,25,2,false,0.007501295,2.435e-6,0.011422157287597656,0.0,1,"[0.003178464, 0.004322831]","[45, 4]",1
A,24,25,2,false,0.007562681,7.572000000000001e-6,0.011519908905029297,0.0,11,"[0.003142475, 0.004420206]","[30, 38]",11
A,25,25,2,false,0.00804957,1.3636999999999997e-5,0.012141942977905273,0.0,29,"[0.003471731, 0.004577839]","[30, 44]",29
A,26,25,2,false,0.008692593,4.877799999999999e-5,0.01296687126159668,0.0,72,"[0.0036013, 0.005091293]","[44, 102]",72
A,27,25,2,false,0.10572482600000001,1.7620000000000004e-5,0.10963582992553711,0.0,12,"[0.003837847, 0.101886979]","[98, 183]",12
A,28,25,2,false,0.010198788,3.768e-6,0.014844179153442383,0.0,1,"[0.005009923, 0.005188865]","[136, 4]",1
A,29,25,2,false,0.009109927,1.1639e-5,0.013592958450317383,0.0,20,"[0.003614892, 0.005495035]","[31, 59]",20
A,30,25,2,false,0.008192075,1.245e-6,0.012611865997314453,0.0,1,"[0.003473388, 0.004718687]","[25, 0]",1
A,1,30,2,false,0.013134945,2.3226999999999996e-5,0.01783895492553711,0.0,27,"[0.004996149, 0.008138796]","[72, 171]",27
