Family,Seed,n,m,Binary,gb_total_time,normalform_time,total_time,solver_time,pareto_size,gb_times,gb_sizes,num_ips
A,1,20,1,true,1.940359382,0.001479339,1.955557107925415,0.0,30,"[0.047670936, 0.58805614, 1.304632306]","[519, 2518, 3347]",96
A,2,20,1,true,3.688407438,0.011701063999999987,3.717494010925293,0.0,65,"[0.029613471, 0.299685168, 3.359108799]","[737, 1652, 6545]",291
A,3,20,1,true,16.744719175,0.02832855700000001,16.796178102493286,0.0,78,"[0.061514335, 3.899550406, 12.783654434]","[909, 7082, 12494]",423
A,4,20,1,true,12.181820262,0.01936634600000002,12.222203969955444,0.0,85,"[0.023335178, 1.325900769, 10.832584315]","[587, 4174, 12557]",298
A,5,20,1,true,2.1955490920000003,0.0036622909999999985,2.2136940956115723,0.0,32,"[0.04379468, 0.331598526, 1.820155886]","[851, 1818, 5015]",112
A,6,20,1,true,9.008752998,0.0028544369999999996,9.026639938354492,0.0,16,"[0.454559896, 2.613946312, 5.94024679]","[3074, 6253, 8861]",59
A,7,20,1,true,15.784481612,0.012683135,15.816591024398804,0.0,51,"[0.079513952, 3.667655675, 12.037311985]","[1120, 6301, 11532]",220
A,8,20,1,true,27.774587722,0.022522688000000003,27.822150945663452,0.0,68,"[0.508135302, 6.291078359, 20.975374061]","[2967, 8962, 16118]",318
A,9,20,1,true,9.664842743,0.009933951000000002,9.692362070083618,0.0,43,"[0.054187073, 1.329719813, 8.280935857]","[1075, 3998, 10191]",174
A,10,20,1,true,2.6530703520000003,0.0016617189999999997,2.6688029766082764,0.0,22,"[0.026258736, 0.88049964, 1.746311976]","[619, 3110, 4744]",76
A,11,20,1,true,1.125327516,0.001077351,1.1392641067504883,0.0,25,"[0.021923611, 0.258284241, 0.845119664]","[535, 1591, 3298]",60
A,12,20,1,true,4.153133587,0.006179088000000001,4.175577163696289,0.0,48,"[0.063161016, 0.73748386, 3.352488711]","[784, 3185, 6709]",185
A,13,20,1,true,1.5688220670000002,0.0007121829999999999,1.5824189186096191,0.0,14,"[0.029737233, 0.237908325, 1.301176509]","[667, 1281, 4023]",44
A,14,20,1,true,21.923905194,0.039639305999999985,21.990764141082764,0.0,79,"[0.249028343, 2.251778869, 19.423097982]","[2079, 5274, 15409]",422
A,15,20,1,true,13.538002573,0.03210970200000002,13.593546152114868,0.0,72,"[0.036666505, 0.899331815, 12.602004253]","[771, 3241, 13085]",398
A,16,20,1,true,1.085097016,0.000609962,1.1196908950805664,0.0,13,"[0.039457759, 0.207824232, 0.837815025]","[845, 1608, 3066]",36
A,17,20,1,true,6.230191132,0.015093164000000015,6.265331029891968,0.0,83,"[0.025763898, 1.115435927, 5.088991307]","[634, 3755, 8396]",360
A,18,20,1,true,1.0747157230000002,0.0006616010000000002,1.0886740684509277,0.0,26,"[0.076266593, 0.334370439, 0.664078691]","[827, 1842, 2493]",78
A,19,20,1,true,11.831895446999999,0.009100049999999998,11.874922037124634,0.0,30,"[0.042261237, 1.351209954, 10.438424256]","[864, 4095, 11521]",136
A,20,20,1,true,11.219665320999999,0.015782645000000005,11.257399797439575,0.0,70,"[0.094271175, 1.868048515, 9.257345631]","[1418, 4822, 11447]",356
A,21,20,1,true,5.457821946999999,0.008470542999999997,5.483237028121948,0.0,48,"[0.028497103, 0.871612478, 4.557712366]","[672, 3145, 7898]",193
A,22,20,1,true,1.451275023,0.001190746,1.4654338359832764,0.0,19,"[0.025675346, 0.322071534, 1.103528143]","[674, 1751, 3596]",71
A,23,20,1,true,3.34286335,0.0023514060000000003,3.3594629764556885,0.0,22,"[0.041421579, 0.502784139, 2.798657632]","[852, 2277, 6442]",54
A,24,20,1,true,2.802245804,0.0049889689999999985,2.8219330310821533,0.0,37,"[0.037420408, 0.538500376, 2.22632502]","[808, 2366, 5147]",136
A,25,20,1,true,5.762902727,0.008854236000000003,5.789930105209351,0.0,53,"[0.030631292, 0.320051438, 5.412219997]","[680, 1589, 7830]",195
A,26,20,1,true,36.340034042,0.043439582999999976,36.41348695755005,0.0,72,"[0.094781674, 2.32190823, 33.923344138]","[1409, 5935, 20430]",301
A,27,20,1,true,1.5549923190000001,0.0012873300000000002,1.5698320865631104,0.0,21,"[0.047135592, 0.350891082, 1.156965645]","[993, 1972, 4101]",52
A,28,20,1,true,3.254053571,0.0030528130000000006,3.271733045578003,0.0,39,"[0.03028518, 0.761272486, 2.462495905]","[711, 3273, 5777]",107
A,29,20,1,true,22.161420305,0.012866134000000003,22.195770978927612,0.0,47,"[0.143448539, 6.653098385, 15.364873381]","[1757, 9028, 14496]",216
A,30,20,1,true,71.266411781,0.06776902699999997,71.37750196456909,0.0,122,"[0.098175878, 3.333130438, 67.835105465]","[1335, 6086, 25164]",588
