Family,Seed,n,m,Binary,gb_total_time,normalform_time,total_time,solver_time,pareto_size,gb_times,gb_sizes,num_ips
A,1,25,1,false,0.034164958999999995,4.592e-6,0.08286595344543457,0.0,1,"[0.005958161, 0.004447218, 0.02375958]","[25, 0, 0]",1
A,2,25,1,false,0.011702797000000001,8.989800000000003e-5,0.01939105987548828,0.0,506,"[0.002818404, 0.003945589, 0.004938804]","[25, 25, 25]",506
A,3,25,1,false,0.170177146,1.605e-6,0.17677617073059082,0.0,1,"[0.00280796, 0.003765078, 0.163604108]","[25, 0, 0]",1
A,4,25,1,false,0.011479742,0.00019249999999999975,0.0188751220703125,0.0,257,"[0.002635899, 0.0038357, 0.005008143]","[28, 26, 23]",675
A,5,25,1,false,0.026140819,1.263e-6,0.032277822494506836,0.0,1,"[0.002474071, 0.003498052, 0.020168696]","[25, 0, 0]",1
A,6,25,1,false,0.010795226,0.00042636600000000007,0.020734786987304688,0.0,1048,"[0.002331314, 0.003519704, 0.004944208]","[25, 66, 66]",1048
A,7,25,1,false,0.011302016,4.140500000000001e-5,0.01776885986328125,0.0,134,"[0.002561897, 0.003479362, 0.005260757]","[26, 36, 36]",134
A,8,25,1,false,0.012738006999999999,0.004201727000000003,0.038867950439453125,0.0,3985,"[0.002901351, 0.004044005, 0.005792651]","[29, 29, 68]",8247
A,9,25,1,false,0.012344341000000002,0.00011641499999999996,0.019971847534179688,0.0,316,"[0.00286296, 0.004022073, 0.005459308]","[25, 34, 42]",412
A,10,25,1,false,0.027458528,1.313e-6,0.03388786315917969,0.0,1,"[0.00277557, 0.00399071, 0.020692248]","[25, 0, 0]",1
A,11,25,1,false,0.012087645000000001,7.598999999999998e-6,0.018455028533935547,0.0,30,"[0.002814923, 0.004089065, 0.005183657]","[39, 22, 22]",30
A,12,25,1,false,0.032493063,1.582e-6,0.039154052734375,0.0,1,"[0.002658379, 0.007160026, 0.022674658]","[25, 0, 0]",1
A,13,25,1,false,0.28196013799999997,6.948000000000002e-6,0.28931307792663574,0.0,15,"[0.00320891, 0.27344335, 0.005307878]","[25, 29, 17]",15
A,14,25,1,false,0.010752114,1.6088e-5,0.017138004302978516,0.0,72,"[0.002356586, 0.003627129, 0.004768399]","[25, 26, 37]",72
A,15,25,1,false,0.011393348,1.5585999999999996e-5,0.017515897750854492,0.0,36,"[0.002352745, 0.003711295, 0.005329308]","[29, 34, 34]",36
A,16,25,1,false,0.013366207000000001,0.008055241,0.044940948486328125,0.0,2456,"[0.00274479, 0.004748489, 0.005872928]","[25, 27, 60]",8911
A,17,25,1,false,0.011694378,2.3206e-5,0.01855301856994629,0.0,98,"[0.002874542, 0.003587753, 0.005232083]","[25, 25, 26]",98
A,18,25,1,false,0.012818511,2.888700000000001e-5,0.01926898956298828,0.0,120,"[0.003041234, 0.004414538, 0.005362739]","[25, 27, 27]",120
A,19,25,1,false,0.027278267999999998,1.331e-6,0.0334019660949707,0.0,1,"[0.002641885, 0.003863071, 0.020773312]","[25, 0, 0]",1
A,20,25,1,false,0.030824473,1.462e-6,0.037078142166137695,0.0,1,"[0.002840184, 0.004276982, 0.023707307]","[25, 0, 0]",1
A,21,25,1,false,0.012056732,4.782e-6,0.0184018611907959,0.0,5,"[0.002645428, 0.003913935, 0.005497369]","[25, 28, 46]",5
A,22,25,1,false,0.013936216,0.07098811799999785,0.9624309539794922,0.0,94716,"[0.005690393, 0.003441867, 0.004803956]","[26, 26, 32]",282058
A,23,25,1,false,0.03348013,1.655e-6,0.039940834045410156,0.0,1,"[0.005529209, 0.003571518, 0.024379403]","[28, 0, 0]",1
A,24,25,1,false,0.055318101,0.001068468000000002,0.06557202339172363,0.0,607,"[0.002277377, 0.003429449, 0.049611275]","[25, 25, 111]",1698
A,25,25,1,false,0.010568862,3.6560000000000002e-6,0.016949892044067383,0.0,4,"[0.002600335, 0.003477948, 0.004490579]","[25, 18, 2]",4
A,26,25,1,false,0.010500961999999999,0.00022572099999999996,0.018275022506713867,0.0,1193,"[0.002338921, 0.003564015, 0.004598026]","[25, 26, 26]",1193
A,27,25,1,false,0.023646022,1.34e-6,0.02954697608947754,0.0,1,"[0.002224567, 0.003070942, 0.018350513]","[25, 0, 0]",1
A,28,25,1,false,0.01072451,6.807500000000001e-5,0.017330169677734375,0.0,269,"[0.002423135, 0.003619253, 0.004682122]","[25, 42, 42]",269
A,29,25,1,false,0.024743896,1.663e-6,0.030735015869140625,0.0,1,"[0.002378249, 0.003108286, 0.019257361]","[25, 0, 0]",1
A,30,25,1,false,0.11356042499999999,2.004e-6,0.12141084671020508,0.0,1,"[0.088043471, 0.004543203, 0.020973751]","[25, 0, 0]",1
A,1,50,1,false,0.18550585,1.826e-6,0.19427895545959473,0.0,1,"[0.009418547, 0.013275789, 0.162811514]","[50, 0, 0]",1
A,2,50,1,false,0.042843188,0.00024750200000000003,0.05510091781616211,0.0,961,"[0.009094229, 0.012673726, 0.021075233]","[50, 50, 50]",961
A,3,50,1,false,0.160633719,0.00046036200000000035,0.17402911186218262,0.0,559,"[0.010522989, 0.131861225, 0.018249505]","[59, 84, 87]",1386
A,4,50,1,false,0.040866023,0.00013206600000000007,0.0508570671081543,0.0,530,"[0.010033646, 0.013087165, 0.017745212]","[51, 51, 51]",530
A,5,50,1,false,0.21238519,2.029e-6,0.2221050262451172,0.0,1,"[0.010849902, 0.136085444, 0.065449844]","[50, 0, 0]",1
A,6,50,1,false,0.179800266,1.906e-6,0.18819785118103027,0.0,1,"[0.008161984, 0.011088703, 0.160549579]","[50, 1, 0]",1
A,7,50,1,false,0.045599769,0.008332442999999985,0.1932837963104248,0.0,11007,"[0.010361026, 0.015066749, 0.020171994]","[52, 56, 94]",22564
A,8,50,1,false,0.042842109,0.0014144799999999955,0.05952310562133789,0.0,1538,"[0.011699466, 0.013244067, 0.017898576]","[54, 55, 68]",3307
A,9,50,1,false,0.158799248,0.00020637399999999992,0.16991710662841797,0.0,705,"[0.009167824, 0.013709474, 0.13592195]","[58, 34, 39]",893
A,10,50,1,false,0.040419438,5.348e-6,0.04941892623901367,0.0,4,"[0.008539452, 0.013133377, 0.018746609]","[51, 1, 1]",4
A,11,50,1,false,0.16028796,0.00023495200000000035,0.17081809043884277,0.0,852,"[0.008972305, 0.012251684, 0.139063971]","[51, 51, 51]",852
A,12,50,1,false,0.083501139,2.088e-6,0.09290719032287598,0.0,1,"[0.00839474, 0.013499408, 0.061606991]","[50, 0, 0]",1
A,13,50,1,false,0.201482852,0.10316416400000042,0.5768458843231201,0.0,18677,"[0.010948553, 0.167553292, 0.022981007]","[50, 74, 203]",71125
A,14,50,1,false,0.12862205,2.049e-6,0.1385650634765625,0.0,1,"[0.01243903, 0.053167272, 0.063015748]","[50, 0, 0]",1
A,15,50,1,false,0.206727829,1.878e-6,0.2158350944519043,0.0,1,"[0.008360449, 0.119555491, 0.078811889]","[50, 0, 0]",1
A,16,50,1,false,0.152328842,3.927e-6,0.16245293617248535,0.0,2,"[0.11892728, 0.015047193, 0.018354369]","[50, 2, 2]",2
A,17,50,1,false,0.23664866,1.634e-6,0.24555587768554688,0.0,1,"[0.008765224, 0.013766713, 0.214116723]","[50, 0, 0]",1
A,18,50,1,false,0.043524693,0.0007940179999999988,0.05724000930786133,0.0,1327,"[0.010822435, 0.01315432, 0.019547938]","[50, 50, 62]",2406
A,19,50,1,false,0.241053393,1.62e-6,0.24984192848205566,0.0,1,"[0.008046988, 0.014587466, 0.218418939]","[50, 0, 0]",1
A,20,50,1,false,0.092469678,1.739e-6,0.10118794441223145,0.0,1,"[0.008420187, 0.014077265, 0.069972226]","[50, 0, 0]",1
A,21,50,1,false,0.233158188,0.000263499,0.24442815780639648,0.0,491,"[0.011621468, 0.018019286, 0.203517434]","[50, 50, 53]",748
A,22,50,1,false,0.08374541199999999,1.703e-6,0.09278702735900879,0.0,1,"[0.008216329, 0.011904757, 0.063624326]","[50, 0, 0]",1
A,23,50,1,false,0.047318792,7.987599999999999e-5,0.05637502670288086,0.0,289,"[0.009719915, 0.016208935, 0.021389942]","[51, 51, 51]",289
A,24,50,1,false,0.287360081,2.177e-6,0.2972080707550049,0.0,1,"[0.010789952, 0.209508515, 0.067061614]","[50, 0, 0]",1
A,25,50,1,false,0.092313436,2.13e-6,0.10158801078796387,0.0,1,"[0.008609762, 0.013518606, 0.070185068]","[50, 0, 0]",1
A,26,50,1,false,0.278555609,0.0009180029999999981,0.2938201427459717,0.0,2265,"[0.011600899, 0.018697134, 0.248257576]","[51, 52, 52]",3397
A,27,50,1,false,0.09475544699999999,1.423e-6,0.10340309143066406,0.0,1,"[0.007984286, 0.013021844, 0.073749317]","[50, 0, 0]",1
A,28,50,1,false,0.049401974,0.00013666199999999993,0.05965995788574219,0.0,392,"[0.010844194, 0.016157353, 0.022400427]","[57, 58, 60]",392
A,29,50,1,false,0.285191244,0.00047807100000000114,0.29800891876220703,0.0,634,"[0.010771823, 0.017204311, 0.25721511]","[50, 52, 56]",1460
A,30,50,1,false,0.040394599,0.00010611899999999995,0.04977703094482422,0.0,164,"[0.008248985, 0.0130796, 0.019066014]","[51, 57, 58]",319
A,1,75,1,false,0.113797998,0.00048429200000000026,0.1311931610107422,0.0,1486,"[0.021788927, 0.035170699, 0.056838372]","[75, 75, 76]",1486
A,2,75,1,false,0.227467651,2.015e-6,0.5211470127105713,0.0,1,"[0.030434901, 0.034623728, 0.162409022]","[75, 0, 0]",1
A,3,75,1,false,0.42464953,0.271342618999996,2.402060031890869,0.0,58216,"[0.025912663, 0.349786154, 0.048950713]","[75, 75, 180]",324794
A,4,75,1,false,0.45305406200000004,4.673e-6,0.4650259017944336,0.0,1,"[0.027826187, 0.034434544, 0.390793331]","[76, 0, 0]",1
A,5,75,1,false,0.333896118,0.007541962999999951,0.4202249050140381,0.0,10945,"[0.233705473, 0.039484171, 0.060706474]","[75, 119, 129]",14736
A,6,75,1,false,0.344749715,4.517e-6,0.3573610782623291,0.0,3,"[0.02693099, 0.043303111, 0.274515614]","[78, 4, 2]",3
A,7,75,1,false,0.109986213,0.00010877100000000005,0.12297391891479492,0.0,293,"[0.021640863, 0.03156346, 0.05678189]","[81, 82, 83]",293
