Family,Seed,n,m,Binary,gb_total_time,normalform_time,total_time,solver_time,pareto_size,gb_times,gb_sizes,num_ips
D,12,70,1,false,26.472191027999997,0.012143543000000003,26.725661039352417,0.0,1593,"[0.027600973, 26.444590055]","[106, 11200]",1593
D,13,70,1,false,21.204136901,0.02465592800000002,21.77236294746399,0.0,2284,"[0.024875182, 21.179261719]","[94, 11930]",2284
D,14,70,1,false,17.701034340000003,0.009736516000000018,17.879591941833496,0.0,1748,"[0.029520944, 17.671513396]","[109, 6934]",1748
D,15,70,1,false,9.820883666,0.012037117000000005,10.055131912231445,0.0,1827,"[0.025091357, 9.795792309]","[102, 7312]",1827
D,16,70,1,false,7.599108418,0.006906723999999984,7.766777992248535,0.0,1410,"[0.026049056, 7.573059362]","[102, 6327]",1410
D,17,70,1,false,19.604452697,0.02366352000000003,19.924765825271606,0.0,2081,"[0.025749685, 19.578703012]","[131, 9408]",2081
D,18,70,1,false,16.337324386,0.007857330999999992,16.529013872146606,0.0,1481,"[0.06867144, 16.268652946]","[114, 7620]",1481
D,19,70,1,false,36.05627697,0.030397886999999946,36.642494916915894,0.0,2923,"[0.023000367, 36.033276603]","[89, 14713]",2923
D,20,70,1,false,30.06454208,0.018404579999999986,30.477653980255127,0.0,2182,"[0.05982193, 30.00472015]","[124, 11859]",2182
D,21,70,1,false,13.852534651,0.01056013800000001,14.030493974685669,0.0,1637,"[0.065296336, 13.787238315]","[84, 8162]",1637
D,22,70,1,false,63.881206254000006,0.010387895000000015,64.19742107391357,0.0,1565,"[0.025169836, 63.856036418]","[137, 14744]",1565
D,23,70,1,false,27.820907151999997,0.012964666000000007,28.15891408920288,0.0,1802,"[0.027015038, 27.793892114]","[111, 12334]",1802
D,24,70,1,false,16.431933938,0.011922820999999983,16.669534921646118,0.0,1698,"[0.024313584, 16.407620354]","[91, 9347]",1698
D,25,70,1,false,4.309925670999999,0.0015505250000000005,4.348424911499023,0.0,868,"[0.024793963, 4.285131708]","[78, 3681]",868
D,26,70,1,false,11.747340508,0.011181552999999983,11.940392017364502,0.0,1908,"[0.023248274, 11.724092234]","[96, 6678]",1908
D,27,70,1,false,41.491973972,0.01158401799999998,41.81334900856018,0.0,1840,"[0.025733357, 41.466240615]","[103, 13889]",1840
D,28,70,1,false,7.883847978,0.006732354000000002,8.031377077102661,0.0,1612,"[0.024699713, 7.859148265]","[115, 5638]",1612
D,29,70,1,false,39.813522754,0.016758568000000022,40.34645390510559,0.0,2242,"[0.023433028, 39.790089726]","[89, 14566]",2242
D,30,70,1,false,9.676391363,0.008352167999999998,9.834707021713257,0.0,1528,"[0.02466899, 9.651722373]","[82, 7294]",1528
D,1,80,1,false,40.556199594,0.023323034000000048,40.9729220867157,0.0,2346,"[0.031622032, 40.524577562]","[84, 14100]",2346
D,2,80,1,false,40.723909086,0.02617495899999998,41.25775408744812,0.0,2562,"[0.03502227, 40.688886816]","[128, 14801]",2562
D,3,80,1,false,95.51855725200001,0.03327192799999997,96.45328998565674,0.0,2745,"[0.032874601, 95.485682651]","[126, 21907]",2745
D,4,80,1,false,112.432518321,0.032477626999999995,113.16970205307007,0.0,2737,"[0.032711207, 112.399807114]","[130, 19896]",2737
D,5,80,1,false,47.695310938,0.013220393999999977,48.03911900520325,0.0,2143,"[0.033082771, 47.662228167]","[112, 13201]",2143
D,6,80,1,false,40.99985274,0.01567603299999999,41.389792919158936,0.0,1939,"[0.076213803, 40.923638937]","[138, 10321]",1939
D,7,80,1,false,81.701359654,0.02662652899999996,82.48488998413086,0.0,2981,"[0.03168625, 81.669673404]","[139, 18529]",2981
D,8,80,1,false,37.620097725,0.01913214500000002,38.14171504974365,0.0,2533,"[0.031848385, 37.58824934]","[97, 13418]",2533
D,9,80,1,false,34.122179126999995,0.01701204600000003,34.55495595932007,0.0,2147,"[0.075847993, 34.046331134]","[127, 12344]",2147
D,10,80,1,false,31.916555323,0.018008732000000017,32.43805384635925,0.0,2131,"[0.034163315, 31.882392008]","[96, 14124]",2131
D,11,80,1,false,31.474996631,0.013971758999999999,31.826169967651367,0.0,1973,"[0.031234095, 31.443762536]","[96, 12361]",1973
D,12,80,1,false,52.012900196,0.028173243000000053,52.88561701774597,0.0,2960,"[0.066814971, 51.946085225]","[97, 16431]",2960
D,13,80,1,false,128.207840071,0.02776678299999997,128.95921993255615,0.0,2425,"[0.074185433, 128.133654638]","[163, 26058]",2425
D,14,80,1,false,30.250687576,0.008964656999999989,30.505105018615723,0.0,1536,"[0.040175674, 30.210511902]","[181, 9598]",1536
D,15,80,1,false,24.225844136000003,0.025762796000000053,24.821277856826782,0.0,2747,"[0.099577963, 24.126266173]","[135, 11422]",2747
D,16,80,1,false,119.446070705,0.07881823299999999,120.85960507392883,0.0,4178,"[0.071085965, 119.37498474]","[95, 20681]",4178
D,17,80,1,false,39.083241291,0.024661893000000018,39.56594181060791,0.0,2437,"[0.034391856, 39.048849435]","[98, 12192]",2437
D,18,80,1,false,30.989637606,0.016318920000000008,31.304234981536865,0.0,1819,"[0.03650622, 30.953131386]","[133, 10821]",1819
D,19,80,1,false,26.256245838999998,0.009242526000000011,26.51620101928711,0.0,1608,"[0.09375223, 26.162493609]","[192, 11363]",1608
D,20,80,1,false,56.852191387000005,0.030907402999999986,57.44782209396362,0.0,2733,"[0.03544181, 56.816749577]","[98, 17041]",2733
D,21,80,1,false,10.918900679,0.006503732000000006,11.09885287284851,0.0,1494,"[0.031696096, 10.887204583]","[89, 7247]",1494
D,22,80,1,false,59.556123012,0.024544734000000082,60.09739708900452,0.0,2387,"[0.034148103, 59.521974909]","[103, 13496]",2387
D,23,80,1,false,100.618116293,0.05192026500000007,102.06558108329773,0.0,4432,"[0.082461888, 100.535654405]","[121, 22890]",4432
D,24,80,1,false,32.295263962,0.013238179999999997,32.59332799911499,0.0,1613,"[0.035549116, 32.259714846]","[108, 11642]",1613
D,25,80,1,false,16.828052967999998,0.007803709000000009,17.017337799072266,0.0,1658,"[0.093747033, 16.734305935]","[99, 8134]",1658
D,26,80,1,false,37.894114975,0.03283044100000001,38.67142415046692,0.0,3724,"[0.030215653, 37.863899322]","[111, 13157]",3724
D,27,80,1,false,14.821066863,0.023257282000000025,15.242097854614258,0.0,3512,"[0.077639542, 14.743427321]","[99, 7710]",3512
D,28,80,1,false,17.478394293,0.017566725999999987,17.81293296813965,0.0,2130,"[0.032869745, 17.445524548]","[108, 10191]",2130
D,29,80,1,false,28.100529174,0.01530761299999999,28.501790046691895,0.0,1989,"[0.074622277, 28.025906897]","[91, 10724]",1989
D,30,80,1,false,12.809877679,0.016526127000000036,13.137244939804077,0.0,2120,"[0.063921654, 12.745956025]","[106, 7645]",2120
D,1,90,1,false,25.752393303,0.02073611299999995,26.322651147842407,0.0,2882,"[0.043559843, 25.70883346]","[129, 9982]",2882
D,2,90,1,false,75.587532889,0.04300087800000003,76.63685989379883,0.0,3683,"[0.04390031, 75.543632579]","[119, 18863]",3683
D,3,90,1,false,150.227639982,0.050750833999999946,151.82669711112976,0.0,3322,"[0.043725484, 150.183914498]","[111, 26626]",3322
D,4,90,1,false,70.787501409,0.054032561,71.94558906555176,0.0,3297,"[0.087425045, 70.700076364]","[134, 17872]",3297
D,5,90,1,false,27.150514008000002,0.01672645499999999,27.56715989112854,0.0,2308,"[0.079783188, 27.07073082]","[100, 9997]",2308
D,6,90,1,false,26.965043308000002,0.018848425999999977,27.516496181488037,0.0,2350,"[0.12608776, 26.838955548]","[128, 12598]",2350
D,7,90,1,false,66.760173778,0.02598967299999998,67.47439408302307,0.0,2394,"[0.042903252, 66.717270526]","[135, 17632]",2394
D,8,90,1,false,111.29367703999999,0.05579353700000014,112.91267991065979,0.0,4311,"[0.041574726, 111.252102314]","[132, 23520]",4311
D,9,90,1,false,44.407022514,0.02585969700000001,45.23415398597717,0.0,2862,"[0.045253188, 44.361769326]","[107, 17089]",2862
D,10,90,1,false,195.834501694,0.027841567000000025,196.63280701637268,0.0,2700,"[0.043077105, 195.791424589]","[124, 25733]",2700
D,11,90,1,false,91.91953868,0.04536754400000013,93.26399207115173,0.0,3494,"[0.046998187, 91.872540493]","[157, 18885]",3494
D,12,90,1,false,107.02064702999999,0.05191321399999983,108.65428614616394,0.0,3956,"[0.043360091, 106.977286939]","[128, 21638]",3956
D,13,90,1,false,30.002986776,0.019580119000000007,30.437242031097412,0.0,2304,"[0.046142095, 29.956844681]","[107, 11357]",2304
D,14,90,1,false,23.773117892,0.020705714,24.21467113494873,0.0,2915,"[0.086992829, 23.686125063]","[110, 8895]",2915
D,15,90,1,false,33.028184462,0.010635561999999994,33.36810302734375,0.0,1643,"[0.044520203, 32.983664259]","[155, 13618]",1643
D,16,90,1,false,39.142744383,0.020546139999999963,39.841532945632935,0.0,2255,"[0.044565486, 39.098178897]","[116, 14201]",2255
D,17,90,1,false,27.937085333,0.02220683700000003,28.488422870635986,0.0,2766,"[0.041139784, 27.895945549]","[136, 11359]",2766
D,18,90,1,false,81.097707785,0.07128357299999996,82.75233817100525,0.0,4023,"[0.040539006, 81.057168779]","[115, 19616]",4023
D,19,90,1,false,34.971060382,0.00955792899999999,35.25979709625244,0.0,1950,"[0.104643038, 34.866417344]","[112, 10225]",1950
D,20,90,1,false,50.050763978999996,0.032789514999999984,51.00207209587097,0.0,3150,"[0.079401741, 49.971362238]","[144, 16427]",3150
D,21,90,1,false,27.998755425000002,0.01886848800000002,28.534668922424316,0.0,2680,"[0.041953666, 27.956801759]","[108, 11100]",2680
D,22,90,1,false,37.756336654,0.01118185600000001,38.08118796348572,0.0,1781,"[0.04393563, 37.712401024]","[128, 12713]",1781
D,23,90,1,false,44.129040955,0.02471268500000001,44.829614877700806,0.0,3424,"[0.040715194, 44.088325761]","[144, 14201]",3424
D,24,90,1,false,31.615821977,0.030744753000000014,32.33795690536499,0.0,2991,"[0.066430155, 31.549391822]","[105, 12008]",2991
D,25,90,1,false,86.974635042,0.016748728999999993,87.90467810630798,0.0,2267,"[0.044121888, 86.930513154]","[128, 18594]",2267
D,26,90,1,false,14.313923534,0.011195077999999999,14.557204961776733,0.0,1888,"[0.040827905, 14.273095629]","[93, 7909]",1888
D,27,90,1,false,18.493703135999997,0.010831409000000012,18.768447160720825,0.0,1639,"[0.041679561, 18.452023575]","[97, 8827]",1639
D,28,90,1,false,49.638868302,0.04117940500000005,50.59316301345825,0.0,3083,"[0.102315458, 49.536552844]","[167, 15712]",3083
D,29,90,1,false,55.924405351,0.029735062999999985,56.77968716621399,0.0,3167,"[0.046535584, 55.877869767]","[115, 17112]",3167
D,30,90,1,false,37.80735049,0.015881007000000003,38.21465301513672,0.0,1919,"[0.043304487, 37.764046003]","[125, 13446]",1919
D,1,100,1,false,35.934485562,0.03886255200000006,36.98159599304199,0.0,3733,"[0.14145308, 35.793032482]","[126, 13324]",3733
D,2,100,1,false,57.414869751000005,0.06410140199999997,58.640642166137695,0.0,4229,"[0.056194109, 57.358675642]","[132, 16020]",4229
D,3,100,1,false,421.661021318,0.11225199800000016,426.1368200778961,0.0,4598,"[0.051940706, 421.609080612]","[124, 39761]",4598
D,4,100,1,false,48.311727499,0.026817731999999973,49.07090401649475,0.0,2612,"[0.175513533, 48.136213966]","[116, 16628]",2612
D,5,100,1,false,19.107296897,0.027777593,19.65549397468567,0.0,3200,"[0.050522046, 19.056774851]","[112, 8781]",3200
D,6,100,1,false,62.128114739,0.05886289999999996,63.289217948913574,0.0,3692,"[0.100892683, 62.027222056]","[119, 16559]",3692
D,7,100,1,false,621.680968409,0.1572290790000001,632.2566900253296,0.0,5101,"[0.051611266, 621.629357143]","[146, 47285]",5101
D,8,100,1,false,282.995789634,0.09736443300000014,286.78126883506775,0.0,5384,"[36.950714263, 246.045075371]","[126, 33353]",5384
D,9,100,1,false,43.289095463,0.03217885499999998,44.0634880065918,0.0,3266,"[0.060785918, 43.228309545]","[128, 14257]",3266
D,10,100,1,false,57.2313745,0.04025241000000003,58.128324031829834,0.0,4016,"[0.112001561, 57.119372939]","[137, 15825]",4016
D,11,100,1,false,70.210990469,0.02073643299999999,71.06098413467407,0.0,2570,"[0.056576971, 70.154413498]","[152, 19439]",2570
D,12,100,1,false,73.041834639,0.026107329000000002,74.2422559261322,0.0,4012,"[0.052090545, 72.989744094]","[123, 18297]",4012
D,13,100,1,false,58.87069388,0.021359023999999945,59.56743001937866,0.0,2671,"[0.059597798, 58.811096082]","[151, 14390]",2671
D,14,100,1,false,95.210012459,0.03166371499999995,96.65826892852783,0.0,3299,"[0.051755488, 95.158256971]","[128, 23897]",3299
D,15,100,1,false,254.48533359599998,0.1392854789999998,257.84333992004395,0.0,6146,"[0.056918576, 254.42841502]","[118, 35147]",6146
D,16,100,1,false,207.853337816,0.06251641000000008,210.96525382995605,0.0,3991,"[0.05125807, 207.802079746]","[129, 31889]",3991
D,17,100,1,false,84.494810789,0.02065772100000004,85.20315384864807,0.0,2838,"[0.05465325, 84.440157539]","[189, 18430]",2838
D,18,100,1,false,61.766065363,0.020332616999999987,62.622166872024536,0.0,2931,"[0.057352149, 61.708713214]","[125, 14852]",2931
D,19,100,1,false,43.914307829,0.02090414999999998,44.59024691581726,0.0,2980,"[0.052820456, 43.861487373]","[155, 12357]",2980
D,20,100,1,false,73.311200057,0.03153106999999995,74.57354402542114,0.0,3448,"[0.051874355, 73.259325702]","[131, 19490]",3448
D,21,100,1,false,137.037091788,0.03127144500000002,138.6792368888855,0.0,3674,"[0.097782609, 136.939309179]","[171, 24657]",3674
D,22,100,1,false,24.345586426,0.014183021999999983,24.786195039749146,0.0,2212,"[0.056416445, 24.289169981]","[116, 11974]",2212
D,23,100,1,false,66.471027276,0.07121449500000017,67.83017110824585,0.0,4853,"[0.052442228, 66.418585048]","[167, 16729]",4853
D,24,100,1,false,46.807526034,0.028071713000000047,47.71647596359253,0.0,3238,"[0.051200826, 46.756325208]","[118, 16362]",3238
D,25,100,1,false,115.759925072,0.024659001000000003,117.01981806755066,0.0,3320,"[0.052191747, 115.707733325]","[161, 19967]",3320
D,26,100,1,false,21.71591084,0.02310366400000003,22.35564088821411,0.0,3492,"[0.052654817, 21.663256023]","[147, 9894]",3492
D,27,100,1,false,23.962897841,0.010806870000000001,24.427792072296143,0.0,2272,"[0.088341815, 23.874556026]","[152, 11086]",2272
D,28,100,1,false,82.174038897,0.035783480000000006,83.45956707000732,0.0,4035,"[0.135564116, 82.038474781]","[141, 20998]",4035
D,29,100,1,false,68.62826062699999,0.05308922199999996,70.42626309394836,0.0,4069,"[0.062921158, 68.565339469]","[140, 20961]",4069
D,30,100,1,false,58.122833756,0.02468288000000002,59.10068202018738,0.0,3696,"[0.052007918, 58.070825838]","[136, 13222]",3696
